Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Post-fire Quercus mycorrhizal associations are dominated by <i>Russulaceae</i>, <i>Thelephoraceae</i>, and <i>Laccaria</i> in the southern Appalachian Mountains",Mycological Progress,,,,10.1007/s11557-025-02037-8,Karen W. HughesJennifer A. FranklinJennifer SchweitzerStephanie N. KivlinAlexis CaseMatthew AldrovandiP. Brandon MathenyAndrew N. Miller,2025,https://link.springer.com/article/10.1007/s11557-025-02037-8,Article
A comprehensive review of the methods of intelligent diagnosis and prediction of COVID-19 disease using machine learning and deep learning techniques,Discover Artificial Intelligence,,,,10.1007/s44163-025-00685-z,Rasoul FarahiMehri Pakzad,2025,https://link.springer.com/article/10.1007/s44163-025-00685-z,Article
"Two and a half decades of United States wildfire burn zone disaster data, 2000-2025",Scientific Data,,,,10.1038/s41597-025-06226-8,Lauren B. WilnerLogan PiepmeierMilo GordonBenjamin B. SteigerAlexander J. NorthropHeather McBrienBrittany SheaGabriella Y. MeltzerNeil Singh BediElizabeth M. BlakeTarik BenmarhniaDanielle BraunJoan A. Casey,2025,https://link.springer.com/article/10.1038/s41597-025-06226-8,Article
Impacts of multi-method learning on prescribed fire perceptions in Texas,Fire Ecology,,,,10.1186/s42408-025-00411-1,Erika N. SullivanMorgan L. Treadwell,2025,https://link.springer.com/article/10.1186/s42408-025-00411-1,Article
Machine learning wildfire susceptibility mapping for Germany,Natural Hazards,,,,10.1007/s11069-025-07292-2,Boris Thies,2025,https://link.springer.com/article/10.1007/s11069-025-07292-2,Article
Integer programming based on spherical fuzzy AHP and spherical fuzzy TOPSIS for wildfire equipment planning,Environment Systems and Decisions,,,,10.1007/s10669-025-10029-y,Burcu TezcanTamer Eren,2025,https://link.springer.com/article/10.1007/s10669-025-10029-y,Article
"Prescribed fire in longleaf pine ecosystems: fire managers’ perspectives on priorities, constraints, and future prospects",Fire Ecology,,,,10.1186/s42408-022-00151-6,John A. KupferKirsten LackstromJohn M. GregoKirstin DowAdam J. TerandoJ. Kevin Hiers,2022,https://link.springer.com/article/10.1186/s42408-022-00151-6,Article
Phragmites-fire feedbacks: the influence of fire and disturbance-altered hydrology on the abundance of <i>Phragmites australis</i>,Biological Invasions,,,,10.1007/s10530-023-03163-8,Nicholas T. LinkDaniel L. McLaughlinNathan BushFrederic C. Wurster,2023,https://link.springer.com/article/10.1007/s10530-023-03163-8,Article
Approach for Fire Detection Using Image Processing,Proceedings of Third International Conference on Computing and Communication Networks,,,,10.1007/978-981-97-0892-5_18,Aniruddha BardekarMohammad Atique,2024,https://link.springer.com/chapter/10.1007/978-981-97-0892-5_18,Conference paper
RETRACTED ARTICLE: Wildfire risk exploration: leveraging SHAP and TabNet for precise factor analysis,Fire Ecology,,,,10.1186/s42408-023-00236-w,Faiza QayyumHarun JamilTariq AlsbouiMohammad Hijjawi,2024,https://link.springer.com/article/10.1186/s42408-023-00236-w,Article
Stream Chemistry After Colorado’s Largest Wildfire: Solute-Specific Responses to Ash and Rainstorms,Ecosystems,,,,10.1007/s10021-025-00997-2,Charles C. RhoadesTimothy S. FegelAllison E. RheaJared HeathSam StruthersKatie WilliMatthew R. V. Ross,2025,https://link.springer.com/article/10.1007/s10021-025-00997-2,Article
Spatial-Temporal Deforestation Forecasting via Remote Sensing and Artificial Intelligence Driven Sensor Networks,Mobile Networks and Applications,,,,10.1007/s11036-025-02462-9,Bushra HaqBakhtiar KasiMumraiz KasiSyed Kamran Haider,2025,https://link.springer.com/article/10.1007/s11036-025-02462-9,Article
"Historical fire regimes from red pines (<i>Pinus resinosa</i> Ait.) across the Tension Zone in the Lower Peninsula, Michigan USA",Fire Ecology,,,,10.1186/s42408-024-00253-3,Michael C. StambaughJoseph M. MarschallErin R. AbadirRichard P. GuyetteDaniel C. Dey,2024,https://link.springer.com/article/10.1186/s42408-024-00253-3,Article
A data-driven analysis and optimization of the impact of prescribed fire programs on wildfire risk in different regions of the USA,Natural Hazards,,,,10.1007/s11069-023-05997-w,Esther JosePuneet AgarwalJun Zhuang,2023,https://link.springer.com/article/10.1007/s11069-023-05997-w,Article
"After the Fire: Potential Impacts of Fire Exclusion Policies on Historical Cherokee Culture in the Southern Appalachian Mountains, USA",Human Ecology,,,,10.1007/s10745-023-00395-z,Carson ColenbaughDonald L. Hagan,2023,https://link.springer.com/article/10.1007/s10745-023-00395-z,Article
"Assessment of forest fire emissions in Uttarakhand State, India, using Open Geospatial data and Google Earth Engine",Environmental Science and Pollution Research,,,,10.1007/s11356-023-29311-0,Laxmi GoparajuRama Chandra Prasad PillutlaSuresh Babu Kukkala Venkata,2023,https://link.springer.com/article/10.1007/s11356-023-29311-0,Article
Post-fire Damage Assessment of Buildings at the Wildland Urban Interface,Proceedings of the Canadian Society of Civil Engineering Annual Conference 2022,,,,10.1007/978-3-031-34593-7_55,Ahmad Abo-El-EzzFaten AlShaikhAzarm FarzamMarc-Olivier CôtéMarie-José Nollet,2023,https://link.springer.com/chapter/10.1007/978-3-031-34593-7_55,Conference paper
Changing fire regimes in East and Southern Africa’s savanna-protected areas: opportunities and challenges for indigenous-led savanna burning emissions abatement schemes,Fire Ecology,,,,10.1186/s42408-023-00215-1,Abigail R. CrokerJeremy WoodsYiannis Kountouris,2023,https://link.springer.com/article/10.1186/s42408-023-00215-1,Article
Harnessing geospatial intelligence for wildfire risk mapping using ML and DL techniques,Discover Applied Sciences,,,,10.1007/s42452-026-08288-8,Priyanka VibhandikSuraj SawantVishal MishraRanjeet BidweAmit Joshi,2026,https://link.springer.com/article/10.1007/s42452-026-08288-8,Article
Fuel treatment response groups for fire-prone sagebrush landscapes,Fire Ecology,,,,10.1186/s42408-023-00230-2,Jeanne C. ChambersJessi L. BrownMatthew C. ReevesEva K. StrandLisa M. EllsworthClaire M. TortorelliAlexandra K. UrzaKaren C. Short,2023,https://link.springer.com/article/10.1186/s42408-023-00230-2,Article
Fire Risk Assessment in&#xa0;San Luis Potosí’s Middle Zone Using CBIR and&#xa0;Evolutionary Computation Techniques for&#xa0;Land Image Analysis,Artificial Intelligence – COMIA 2025,,,,10.1007/978-3-031-97910-1_2,José Rodrigo Torres-LiconaJuan Villegas-CortezCésar Augusto Puente-MontejanoSalomón Cordero-Sanchez,2025,https://link.springer.com/chapter/10.1007/978-3-031-97910-1_2,Conference paper
FireDL: A novel framework for fire detection and localization suitable for memory constrained IoT devices,Multimedia Tools and Applications,,,,10.1007/s11042-023-17722-7,Pooja VermaRajitha Bakthula,2023,https://link.springer.com/article/10.1007/s11042-023-17722-7,Article
Comparing ground-based lightning detection networks near wildfire points-of-origin,Natural Hazards,,,,10.1007/s11069-024-06741-8,Benjamin J. HatchettNicholas J. NauslarTimothy J. Brown,2024,https://link.springer.com/article/10.1007/s11069-024-06741-8,Article
Wildfire risk for global wildland–urban interface areas,Nature Sustainability,,,,10.1038/s41893-024-01291-0,Bin ChenShengbiao WuYufang JinYimeng SongChao WuSergey VenevskyBing XuChris WebsterPeng Gong,2024,https://link.springer.com/article/10.1038/s41893-024-01291-0,Article
Landscape-scale fuel treatment effectiveness: lessons learned from wildland fire case studies in forests of the western United States and Great Lakes region,Fire Ecology,,,,10.1186/s42408-022-00159-y,Alexandra K. UrzaBrice B. HanberryTheresa B. Jain,2023,https://link.springer.com/article/10.1186/s42408-022-00159-y,Article
Quantitative assessment of fire occurrence Dead Fuel Index threshold and spatio-temporal variation in different grassland types of China-Mongolia border area,Journal of Geographical Sciences,,,,10.1007/s11442-023-2146-2,Lumen ChaoYulong BaoJiquan ZhangYuhai BaoLi MeiZhihui Yuan,2023,https://link.springer.com/article/10.1007/s11442-023-2146-2,Article
The impact of a severe wildfire on canopy structure and composition in a lowland mixed-eucalypt forest in southeastern Australia,Fire Ecology,,,,10.1186/s42408-025-00366-3,Mark T. LutzeRaphaёl TrouvéPatrick J. BakerCraig R. Nitschke,2025,https://link.springer.com/article/10.1186/s42408-025-00366-3,Article
Trends and impacts of temperature and fire regimes in South Africa’s coastal national parks: implications for tourism,Natural Hazards,,,,10.1007/s11069-023-06384-1,Lazarus ChapunguGodwell NhamoDavid ChikodziKaitano Dube,2024,https://link.springer.com/article/10.1007/s11069-023-06384-1,Article
Decision-making criteria to shape mulching techniques for fire-prone landscapes,Landscape Ecology,,,,10.1007/s10980-023-01659-1,Dafni PetratouJoão Pedro NunesMaria Helena GuimarãesSergio Prats,2023,https://link.springer.com/article/10.1007/s10980-023-01659-1,Article
Burn severity and proximity to undisturbed forest drive post-fire recovery in the tropical montane forests of northern Vietnam,Fire Ecology,,,,10.1186/s42408-023-00205-3,Pham T. TrangMargaret E. AndrewNeal J. Enright,2023,https://link.springer.com/article/10.1186/s42408-023-00205-3,Article
Social media data mining of human behaviour during bushfire evacuation,International Journal of Data Science and Analytics,,,,10.1007/s41060-025-00884-y,Junfeng WuXiangmin ZhouErica KuligowskiDhirendra SinghEnrico RonchiMax Kinateder,2025,https://link.springer.com/article/10.1007/s41060-025-00884-y,Article
An Approach to&#xa0;Conserve Wildlife Habitat by&#xa0;Predicting Forest Fire Using Machine Learning Technique,Data Analytics and Learning,,,,10.1007/978-981-99-6346-1_5,N. BhavatariniS. SanthoshN. BalajiDeepa Kumari,2024,https://link.springer.com/chapter/10.1007/978-981-99-6346-1_5,Conference paper
Ashes of governance: Brazil’s 2024 wildfire crisis and its implications,Regional Environmental Change,,,,10.1007/s10113-025-02469-8,Ronan Adler TavellaFernando Rafael de MouraFlavio Manoel Rodrigues da Silva Júnior,2025,https://link.springer.com/article/10.1007/s10113-025-02469-8,Article
Wildfires as legacies of agropastoral abandonment: Gendered litter raking and managed burning as historic fire prevention practices in the Monte Pisano of Italy,Ambio,,,,10.1007/s13280-024-01993-x,Andrew S. MathewsFabio Malfatti,2024,https://link.springer.com/article/10.1007/s13280-024-01993-x,Article
Global warming amplifies wildfire health burden and reshapes inequality,Nature,,,,10.1038/s41586-025-09612-9,Junri ZhaoBo ZhengPhilippe CiaisYang ChenThomas GasserJosep G. CanadellLongyi ZhangQiang Zhang,2025,https://link.springer.com/article/10.1038/s41586-025-09612-9,Article
Conceptual Basis for a Sustainable and Fire Resilient Built Environment,Fire Technology,,,,10.1007/s10694-023-01490-9,Margaret McNameeBrian J. Meacham,2023,https://link.springer.com/article/10.1007/s10694-023-01490-9,Article
"Dispersal, population size, and reproduction in a fire-maintained frosted elfin (<i>Callophrys irus</i>) metapopulation",Journal of Insect Conservation,,,,10.1007/s10841-023-00531-6,Robert T. MeyerNelson T. BallDave McElveen,2023,https://link.springer.com/article/10.1007/s10841-023-00531-6,Article
Dynamic Risk Assessment of Wildfire-Induced Transmission Line Breakdown Based on Data Assimilation Method,Fire Technology,,,,10.1007/s10694-025-01728-8,Zheng WangMengxia ZhaJie JiWenzhou WuLong Ding,2025,https://link.springer.com/article/10.1007/s10694-025-01728-8,Article
SeasFire cube - a multivariate dataset for global wildfire modeling,Scientific Data,,,,10.1038/s41597-025-04546-3,Ilektra KarasanteLazaro AlonsoIoannis PrapasAkanksha AhujaNuno CarvalhaisIoannis Papoutsis,2025,https://link.springer.com/article/10.1038/s41597-025-04546-3,Article
Wildfire burn severity in the mediterranean biome: a systematic review,Discover Sustainability,,,,10.1007/s43621-026-02588-0,Seima MadibaDaniel BoshoffMandla Dlamini,2026,https://link.springer.com/article/10.1007/s43621-026-02588-0,Article
Simulating forest fires in Uttarakhand: Uncovering the role of meteorological variables,Journal of Earth System Science,,,,10.1007/s12040-025-02723-x,Leena KhadkeSandipan MukherjeeSubimal Ghosh,2026,https://link.springer.com/article/10.1007/s12040-025-02723-x,Article
"Post-Conquest vegetation and fire dynamics at Laguna Carse, Costa Rica: A pollen and microscopic charcoal record",Vegetation History and Archaeobotany,,,,10.1007/s00334-023-00981-7,Taber FriedelErik N. JohansonSally P. Horn,2024,https://link.springer.com/article/10.1007/s00334-023-00981-7,Article
"Flood, landslides, forest fire, and earthquake susceptibility maps using machine learning techniques and their combination",Natural Hazards,,,,10.1007/s11069-023-05836-y,Hamid Reza PourghasemiSoheila PouyanMojgan BordbarForoogh GolkarJohn J. Clague,2023,https://link.springer.com/article/10.1007/s11069-023-05836-y,Article
Perceived wildfire risk and past experiences with wildfire smoke influence public support for prescribed burning in the western conterminous United States,BMC Public Health,,,,10.1186/s12889-025-21295-5,Christopher J RogersCeleste BeckRima HabreJo Kay Ghosh,2025,https://link.springer.com/article/10.1186/s12889-025-21295-5,Article
Modelling spatiotemporal patterns of wildfire risk in the Garden Route District biodiversity hotspots using analytic hierarchy process in South Africa,Natural Hazards,,,,10.1007/s11069-024-06877-7,Phindile Siyasanga ShingaSolomon G. TesfamichaelPhila SibandzeAhmed Mukalazi KalumbaGbenga Abayomi Afuye,2024,https://link.springer.com/article/10.1007/s11069-024-06877-7,Article
Forest fires in Kenya: a systematic review,Discover Forests,,,,10.1007/s44415-025-00012-5,Brian RotichMercy NdalilaDavid MwendaStanley Makindi,2025,https://link.springer.com/article/10.1007/s44415-025-00012-5,Article
"Influence of wildfire severity on plant and bird species richness, diversity and composition",Discover Conservation,,,,10.1007/s44353-024-00016-w,Liubov VolkovaJulian Di StefanoEliza K. ThompsonChristopher J. Weston,2025,https://link.springer.com/article/10.1007/s44353-024-00016-w,Article
Assessment of wildfire risk under normal and extreme climate conditions: A multi-criteria approach,Theoretical and Applied Climatology,,,,10.1007/s00704-026-06122-0,Emre ÖzelkanEsra ErenHasan TatliRamazan Cüneyt Erenoğlu,2026,https://link.springer.com/article/10.1007/s00704-026-06122-0,Article
Innovation to support wildfire risk-based decision-making: examining the incident strategic alignment process,Fire Ecology,,,,10.1186/s42408-025-00403-1,William Cole BuettnerTyler  AldworthS. Michelle GreinerTyler  A.  BeetonCourtney  A.  Schultz,2025,https://link.springer.com/article/10.1186/s42408-025-00403-1,Article
Evaluation of the effect of spatial and temporal resolutions for digital change detection: case of forest fire,Natural Hazards,,,,10.1007/s11069-023-06199-0,Ayben BalsakBekir Taner San,2023,https://link.springer.com/article/10.1007/s11069-023-06199-0,Article
Exploring the Relationship Between Wildfire Severity and Environmental Parameters: An analysis of Wildfires in Türkiye from 2020 to 2024,Journal of the Indian Society of Remote Sensing,,,,10.1007/s12524-025-02334-5,Tunahan ÇinarAbdurrahim Aydin,2025,https://link.springer.com/article/10.1007/s12524-025-02334-5,Article
Life cycle emissions associated with vault storage of wood cleared for fire management in the Western United States,Carbon Balance and Management,,,,10.1186/s13021-025-00309-0,Declan JohnsonJimmy VoorhisStephen Porder,2025,https://link.springer.com/article/10.1186/s13021-025-00309-0,Article
Impact and recovery of forest cover following wildfire in the Northern Rocky Mountains of the United States,Fire Ecology,,,,10.1186/s42408-024-00285-9,Margaret D. EpsteinCarl A. SeielstadChristopher J. Moran,2024,https://link.springer.com/article/10.1186/s42408-024-00285-9,Article
